id	FAS	BCL6	CASP1	CD36	DDC	FABP4	IL10	NR4A2	ABCB1	PPARA	PPARD	PPARG	SHBG	NR1H4	LPAR6	PARK7	Type
Train.GSE89632_GSM2385743_Treat	6.96941857732482	4.83368829728969	7.63530549603415	6.6585452235902	6.33744353978313	7.36885649613964	3.79531449272607	3.93395680383781	6.50001887464588	7.13336364451151	5.11567237179483	4.96040266001362	8.35848029990129	8.08715835061204	6.4011673446363	9.01519981049461	1
Train.GSE89632_GSM2385748_Treat	6.14202646024928	4.30574762721067	6.54319356066268	6.05528368249484	7.45698912417932	6.2662048021785	3.67370419702191	3.64000359614986	6.43839797925298	7.16952729037674	5.08581098303791	5.10758444598187	6.96715107986415	7.73288351844407	6.15517674182854	9.35806576502594	1
Train.GSE89632_GSM2385750_Treat	5.91780818994681	5.0098176145204	6.50374344526811	5.67435725393658	7.0614709896868	5.1230941457544	3.66669897403971	3.58297849431447	6.90979942292729	7.4891281539125	5.29871425659047	5.47877918700697	6.75922525594542	7.15157427781656	5.69396743531979	8.83483019654932	1
Train.GSE89632_GSM2385751_Treat	7.16656161944594	4.37083401114947	7.86529684250324	8.45968891522329	7.25018289563161	4.37792287624276	3.8553218375487	3.83823079498626	6.80162471753115	6.89825838743313	4.80056205371182	4.61847187850863	8.00117622048577	8.4854510430856	7.05546374663443	8.82510195966405	1
Train.GSE89632_GSM2385752_Treat	5.74312475528388	5.13886308727548	5.57636105893249	7.67293447103818	6.92508981478916	4.81983243798803	3.24439162878419	3.32937080201905	6.4682664969223	7.36444540636192	4.31466432059043	4.5116987978673	2.47045309002873	7.80957935485095	6.16277520650144	9.13818198819355	1
Train.GSE89632_GSM2385753_Treat	6.9416637485462	5.05153989793587	6.96014810952749	7.45841122063716	6.17280203000475	4.57074701758422	3.62274944487351	3.44306570686005	6.37597708849458	7.28158347136731	4.24075556017089	3.93347190892027	7.99489846482644	7.69896256058526	6.06456665653758	8.62333337379443	1
Train.GSE89632_GSM2385754_Treat	6.23121062547193	4.42260231232459	7.20347502187442	4.19698185056319	6.88470044503058	9.44500875414797	3.87811280767345	3.71647212015264	6.87981857194289	6.57512538055465	5.85775536267125	4.72312308567445	5.43379774090817	7.8440281150901	5.40259426204703	8.93988613667996	1
Train.GSE89632_GSM2385756_Treat	6.31600123244729	4.18270227365614	7.13306158597778	6.48262363144457	6.50681212303121	9.01426405870229	3.62445113600281	3.51028493029215	6.45396145645387	6.83323370276358	4.21417977377234	5.18558893763337	7.25445791930386	7.54481994942548	6.52480354268153	8.69535539358941	1
Train.GSE89632_GSM2385720_Treat	6.2859952266902	4.09481325489375	6.84154332574885	4.9518277086513	7.4482432472989	6.44405958147683	3.96919586145217	4.12001952204989	6.06616635955509	6.13088296064433	5.18378208164455	4.46603596428748	4.45062007952654	7.46914681952795	6.30187709700013	9.15168356710788	1
Train.GSE89632_GSM2385722_Treat	6.13442797414144	3.76321764911336	6.62015674069354	5.31630489873688	7.37887995158696	8.41886858851652	3.95541360663919	4.03527044532022	6.32220814002405	6.83763674525619	4.98665210534529	4.82386784884795	4.03841921362298	7.14430698257553	6.36702387141273	9.17950745545716	1
Train.GSE89632_GSM2385723_Treat	4.828599197595	4.6416837555851	4.40808048274707	5.70365003493368	8.34004513352604	5.97937961769778	3.51236468161895	4.01350482459441	6.75336541456178	6.58000800602508	4.13730870825165	4.58328965961353	5.5568201486772	6.47654936196447	4.36648590104831	9.0591794287913	1
Train.GSE89632_GSM2385724_Treat	6.49701568320063	4.53554906525666	6.27282716031469	5.1834191251516	8.02820583479618	7.41761202839495	3.91539658608273	4.15776119429438	6.38662469284558	6.00013826954308	3.98290396820376	5.30909099387132	6.19237224572142	7.22467855490927	6.03649841092344	9.14635594026274	1
Train.GSE89632_GSM2385725_Treat	5.59838003697679	4.34770206069267	5.44703194737747	3.85768923559936	8.2214484400451	7.71434885103327	3.61034268764003	3.94305439973573	6.96714186113249	6.40811215320069	4.97345405870936	5.61255185283111	3.65434376567737	7.15497509879085	4.97680032801805	9.12100590991597	1
Train.GSE89632_GSM2385726_Treat	5.48361792589747	4.03922596875838	8.76678514371547	4.94204378061142	6.67387828929573	9.0792694996702	4.73694361928539	3.86703234150384	4.09784455550524	5.42048596362587	4.49923021361958	5.43897423724559	2.5846302903894	8.09179485851418	7.63684634191663	9.69171022132084	1
Train.GSE89632_GSM2385727_Treat	5.97121771771973	4.90004881563181	5.78213478935188	4.24079424099038	8.2537526733874	7.46388633864637	3.50496643870926	4.29949840160191	6.46826664872408	6.81379654302895	5.44808570945571	5.61729468013579	6.51293880233308	6.60880669748577	5.60430090051037	9.30095445839925	1
Train.GSE89632_GSM2385730_Treat	5.83586490082473	4.70773306774469	5.76665435791877	6.49489401158489	7.22553437852365	4.56772783645807	3.39382363628498	3.13240048180157	6.7630913544229	6.57225156047135	4.29920920798658	5.4804005980378	6.77087736264748	7.74753539834399	6.07669200751012	9.27502718974701	1
Train.GSE89632_GSM2385733_Treat	6.45117110861134	4.49935278253182	4.36398333935792	6.803322547011	6.24203927521786	4.34139472979875	3.59642331606939	2.99296039313507	5.93888542708326	6.39350370262931	4.44615675846208	3.87936726318478	6.86987698777177	8.3685306577896	5.91797424962517	7.84226853663872	1
Train.GSE89632_GSM2385734_Treat	6.14278788118162	4.08549139697506	5.87269057505818	7.58970708700471	6.55248619410794	2.98494542997991	3.39420041870169	3.10280711616782	6.32342938532111	6.73656720713079	4.35086699708444	4.14237315313817	4.94164949428169	7.86750094591	6.3527988455796	9.06196799439818	1
Train.GSE89632_GSM2385738_Treat	5.65171750622147	4.40388164950402	6.52581381041009	4.27698009960234	7.32528001497523	3.66048169858873	4.17933407623937	3.87596093623425	5.6439354849183	6.14249136960022	4.74812233636391	6.02514487637754	6.0359659404134	6.96555161618659	5.90913452764378	9.83707042150587	1
Train.GSE89632_GSM2385740_Treat	6.55228748054883	4.54745752001616	6.60671556875713	8.58347837408152	7.28973427764732	5.79875695795086	3.72618967735281	3.20184583617747	6.82381942766357	7.16889507938068	4.51124574414812	4.74540108410982	3.65583340133322	8.12534163452286	6.6890491079341	8.98747490795765	1
Train.GSE89632_GSM2385744_Treat	5.57533121878147	4.24679009230254	5.87394534273162	7.08267404106248	7.26692539314734	2.92564985899829	3.46225644503233	2.75059981862335	6.35328272281272	6.26293745758698	3.8546469088375	5.83785662657331	7.07143539538904	7.91502182632286	6.15636919352873	9.48093557271378	1
Train.GSE89632_GSM2385745_Treat	6.25574033211787	4.16984965468499	7.70949212581026	4.68649974393029	6.91108907741032	6.95176734254783	3.85862851640977	3.61132528715742	6.52998454545256	6.87608870806003	5.60211219171265	4.88222140619052	5.59755795618761	8.23002901960836	5.97320861237833	9.0480369043777	1
Train.GSE89632_GSM2385746_Treat	5.69549235421105	4.06730289018105	6.20720654804586	5.19015191095019	6.90850622862676	7.24279675163421	3.78350007988568	3.79259903838399	5.85937970171351	7.32322922142523	5.3574626312081	5.10405865896238	6.30633628489246	7.54481994942548	5.57205973846971	9.65547482926741	1
Train.GSE89632_GSM2385747_Treat	5.48439395228124	4.30422410603476	6.13173587581621	4.10904866492593	6.94720265318043	6.38709710206417	4.78387818026587	3.70694802152153	3.93274319697148	6.24423394211932	3.93104761444163	6.74694462058522	4.2071179400925	5.40741440870823	6.41565500518755	9.35525837565287	1
Train.GSE89632_GSM2385749_Treat	5.8048760078003	5.38089844109215	5.45232706840506	7.41114139851838	6.66205197695071	1.87435550789164	3.50769405185272	3.4527092233737	6.43839797925298	7.46516150948604	4.49783777985122	4.81254292201273	6.34760812840951	7.73288351844407	6.63724620030879	8.80292355498751	1
Train.GSE89632_GSM2385755_Treat	6.26715717504644	5.01713485079636	6.81075926809776	6.60907866983172	5.87926903155634	4.57074701758422	3.58716908959468	3.68061504514925	5.7605279024602	7.62613588977015	4.58327246341812	4.13032822960563	7.61564678964176	7.9835267133231	5.83607814357594	8.54435300210139	1
Train.GSE89632_GSM2385773_Treat	4.56171810558729	6.85599101854357	4.4003967565136	8.22355236716063	6.37846064534016	2.08437096780029	3.48845368408425	4.20364879488159	6.08288580728887	6.45356580681357	4.42171781656302	4.4806490312226	6.70459344800211	7.59662825868649	4.14349964819186	8.98270555250528	1
Train.GSE89632_GSM2385777_Treat	5.51807114258059	6.38367181709719	6.20378176019128	5.72073975986619	6.52982334986073	3.86051666574063	4.4573993554383	6.66913800205004	6.28952218137109	7.24913218023983	4.88547795795898	5.70020399471178	5.64625116288033	7.62618805270336	5.8485372333525	9.30386906450903	1
